BadBuy,VehicleAge,Color,Transmission,Mileage,Country,AveragePrice,CleanPrice,RetailAveragePrice,AuctionPrice,WarrantyCost
0,3,MAROON,AUTO,78046,AMERICAN,7894,10102,11620,7145,1623
0,5,BEIGE,AUTO,89470,AMERICAN,8011,9594,12152,7755,1503
0,4,WHITE,AUTO,72798,OTHER ASIAN,6301,7614,10381,7140,803
0,5,BLACK,AUTO,83586,AMERICAN,7943,9082,12578,8355,1113
0,2,RED,AUTO,88712,AMERICAN,10530,11715,14844,7760,1373
0,2,BLUE,AUTO,49674,AMERICAN,7553,8230,11056,6215,623
0,5,SILVER,AUTO,97676,AMERICAN,4089,4931,7607,3660,1341
0,3,GREY,AUTO,87162,AMERICAN,6002,7256,9513,7015,1373
1,4,GREEN,AUTO,66638,AMERICAN,4540,5901,8134,5915,1215
0,8,BLUE,AUTO,51752,AMERICAN,2530,3377,5426,4560,1220
1,5,SILVER,AUTO,83842,AMERICAN,3947,4966,7184,5215,1503
0,2,SILVER,AUTO,43611,AMERICAN,8053,8577,12611,7930,764
0,2,GREY,AUTO,40763,AMERICAN,6997,8167,10975,7395,623
0,4,GREY,AUTO,88728,AMERICAN,7101,8768,11132,7195,1633
0,4,BLUE,AUTO,58999,OTHER ASIAN,3644,4685,6840,4860,505
0,7,SILVER,AUTO,84644,TOP LINE ASIAN,4262,5073,7346,4660,1023
0,4,RED,AUTO,65105,AMERICAN,6168,7241,10249,7230,1118
0,4,SILVER,AUTO,79414,AMERICAN,4969,6218,8470,5480,803
0,3,SILVER,AUTO,34639,AMERICAN,6261,7623,9996,7195,702
0,5,BLUE,AUTO,79425,AMERICAN,7854,9540,12887,10710,920
0,3,WHITE,AUTO,75987,AMERICAN,7217,8672,10995,7045,920
0,3,BLACK,AUTO,72101,AMERICAN,7014,8098,10505,7660,1974
0,2,RED,AUTO,89696,AMERICAN,7942,9182,11667,7860,2152
0,5,MAROON,AUTO,81590,AMERICAN,6723,7796,10472,6745,2152
0,3,BLUE,AUTO,86278,AMERICAN,7014,8098,10505,8160,2152
0,3,SILVER,AUTO,88041,AMERICAN,6350,7799,9800,6645,1763
0,3,BLACK,AUTO,87972,AMERICAN,8963,9823,15193,9475,1503
0,4,SILVER,AUTO,88249,AMERICAN,6263,7298,9472,7360,2152
0,4,SILVER,AUTO,74345,AMERICAN,8288,9676,12623,7260,1506
0,3,WHITE,AUTO,87540,AMERICAN,7014,8098,10505,7460,2152
0,3,BLACK,AUTO,75533,AMERICAN,7819,9141,11795,8160,1974
0,4,GREY,AUTO,78403,AMERICAN,6263,7298,9472,7360,1974
0,3,GREY,AUTO,84868,AMERICAN,7014,8098,10505,7460,2152
0,3,BLUE,AUTO,88963,AMERICAN,8963,9823,15193,9575,1503
0,4,GREY,AUTO,60091,AMERICAN,8334,9596,12677,9675,1215
0,4,GREY,AUTO,57809,AMERICAN,6263,7298,9472,7260,1500
0,4,BLUE,AUTO,66384,AMERICAN,4368,5346,8300,4395,728
0,3,SILVER,AUTO,61922,AMERICAN,9550,10850,14427,7495,630
0,3,GREY,AUTO,52715,AMERICAN,6653,7975,10223,7295,837
0,7,GREY,AUTO,88098,AMERICAN,7498,8514,11348,7895,2063
0,5,WHITE,AUTO,53550,AMERICAN,3554,5017,6627,5780,1086
0,9,BLACK,AUTO,69012,AMERICAN,2032,2848,4412,3960,1320
0,6,MAROON,AUTO,81693,AMERICAN,7815,9275,13080,11110,1763
0,3,MAROON,AUTO,31277,OTHER ASIAN,5124,5907,8580,5980,462
0,5,WHITE,AUTO,64886,AMERICAN,6737,8088,10337,8395,1215
0,3,WHITE,AUTO,79175,AMERICAN,7967,9218,11218,7830,1974
0,2,BLUE,AUTO,61513,OTHER ASIAN,6781,7619,9989,6200,533
0,5,GREEN,AUTO,84425,AMERICAN,4435,5342,7534,4700,853
0,6,PURPLE,AUTO,42877,AMERICAN,3260,4199,6757,5740,975
0,5,RED,AUTO,78919,AMERICAN,7293,9789,11288,8855,1740
0,4,SILVER,AUTO,63790,AMERICAN,8037,9794,11586,8855,1215
0,2,GREEN,AUTO,75527,OTHER ASIAN,9486,10743,12693,7755,569
0,3,GREY,AUTO,77940,AMERICAN,11625,14018,15503,9545,1389
0,3,SILVER,AUTO,50882,AMERICAN,7247,8233,10715,8260,1003
0,2,BLACK,AUTO,74504,AMERICAN,8208,9191,12049,8360,1974
0,3,GREY,AUTO,87724,AMERICAN,10435,12027,14251,7260,1373
0,3,BLACK,AUTO,69155,AMERICAN,5801,7454,9464,5615,1020
0,6,GREY,AUTO,89085,AMERICAN,9347,11131,12961,9545,853
0,4,BLUE,AUTO,62131,AMERICAN,6220,8110,9046,7080,1411
0,9,BLUE,AUTO,76387,AMERICAN,3587,4493,6406,4795,869
0,4,BEIGE,AUTO,72414,AMERICAN,7660,9406,11231,8330,920
1,4,BLUE,AUTO,78555,AMERICAN,8282,10611,12532,7830,1155
0,4,RED,AUTO,92178,TOP LINE ASIAN,8381,10254,13508,10310,1485
0,4,WHITE,AUTO,96250,AMERICAN,13356,15828,17668,10970,909
0,5,BEIGE,AUTO,82179,AMERICAN,7288,8570,10554,7015,723
0,6,RED,AUTO,63415,AMERICAN,5467,7121,9960,8895,533
0,2,BLACK,AUTO,71309,AMERICAN,8144,8718,11642,8030,1272
0,2,WHITE,AUTO,85249,AMERICAN,13789,16213,17535,8830,983
0,3,WHITE,AUTO,81007,AMERICAN,10088,11360,13616,8695,983
0,7,WHITE,AUTO,92263,AMERICAN,7946,9923,12452,10810,1641
1,4,BLACK,AUTO,74674,AMERICAN,8011,9437,12101,7930,1506
0,5,BEIGE,AUTO,66080,AMERICAN,4227,5443,8427,5980,825
0,4,GREY,AUTO,74334,AMERICAN,9656,12088,13798,10270,920
0,4,GREY,MANUAL,78244,TOP LINE ASIAN,6901,8258,9539,6915,569
0,2,SILVER,AUTO,79821,AMERICAN,8029,8954,11519,8060,1974
0,3,BLUE,AUTO,90001,AMERICAN,7052,8663,12502,6145,1918
0,3,GREY,AUTO,88010,AMERICAN,9145,10733,13025,7860,2152
1,2,BEIGE,AUTO,88856,AMERICAN,11648,13345,15830,7960,853
0,2,GREY,AUTO,70836,AMERICAN,9061,10601,13781,7760,2091
0,2,BEIGE,AUTO,73928,AMERICAN,8029,8954,11519,8060,1974
0,3,BLUE,AUTO,88330,AMERICAN,7052,8663,12502,7260,1763
0,2,GREY,AUTO,69602,AMERICAN,7744,8461,11647,8460,1118
0,3,BROWN,AUTO,82574,AMERICAN,7783,8940,11382,7960,2152
0,3,BEIGE,AUTO,94638,AMERICAN,7052,8663,12502,5945,1918
0,2,BEIGE,AUTO,77461,AMERICAN,8029,8954,11519,8260,1974
0,3,BEIGE,AUTO,81123,AMERICAN,14423,17930,18723,10010,853
0,2,MAROON,AUTO,72281,AMERICAN,8239,9299,12030,8130,1155
0,3,BLUE,AUTO,88839,AMERICAN,6950,8514,12321,6245,1763
0,3,MAROON,AUTO,69072,AMERICAN,6556,7712,9686,5915,728
0,3,BLUE,AUTO,92379,AMERICAN,6344,7445,11247,6000,1918
0,3,GOLD,AUTO,61478,AMERICAN,6499,7627,9958,7695,728
0,4,BLUE,AUTO,91260,AMERICAN,6133,7572,9525,6000,1918
0,4,WHITE,AUTO,68900,AMERICAN,3179,4313,6782,5315,1020
0,4,RED,AUTO,96063,AMERICAN,12181,14491,16093,11485,1341
0,7,GREEN,AUTO,88541,AMERICAN,3285,4499,6043,3995,2712
0,6,GREY,AUTO,77108,AMERICAN,5450,6915,9675,7355,569
0,5,WHITE,AUTO,65751,AMERICAN,10630,12305,13804,10470,1215
0,4,GREEN,MANUAL,75487,AMERICAN,4254,4754,7939,5000,803
0,4,WHITE,AUTO,69686,AMERICAN,8300,10091,12695,8255,1215
0,7,BLACK,AUTO,73292,AMERICAN,3685,4544,6851,4620,1689
0,7,WHITE,AUTO,92910,AMERICAN,7172,8846,10680,9745,2218
0,5,RED,AUTO,40523,AMERICAN,3086,4116,6311,5240,553
0,6,GREEN,AUTO,72464,AMERICAN,6124,7451,10098,7730,1155
0,3,SILVER,AUTO,72520,AMERICAN,7495,8697,11269,8330,1155
0,5,RED,AUTO,82316,AMERICAN,4688,5966,8280,6180,1763
0,4,MAROON,AUTO,86684,TOP LINE ASIAN,8134,9698,11670,8230,723
0,4,GREY,MANUAL,63816,AMERICAN,5291,6366,9264,4195,728
0,5,WHITE,AUTO,93254,AMERICAN,8054,9837,12186,7230,2351
0,4,MAROON,AUTO,68903,OTHER ASIAN,7255,8986,11050,7830,1313
0,4,SILVER,AUTO,71470,AMERICAN,9749,11619,14100,9745,1389
0,5,GREY,AUTO,91383,AMERICAN,7803,9529,11425,7730,1341
0,3,BLACK,AUTO,76192,AMERICAN,8120,9355,11708,7730,1272
0,4,SILVER,AUTO,82046,AMERICAN,8140,9401,11344,7430,853
0,4,BLACK,MANUAL,75340,AMERICAN,6052,7680,9713,6980,803
0,3,SILVER,AUTO,78412,AMERICAN,7495,8697,11269,8195,1155
0,3,RED,AUTO,62202,AMERICAN,6610,7704,10373,6015,728
0,5,GREEN,AUTO,87717,AMERICAN,6569,7820,10030,7930,1503
0,4,SILVER,AUTO,71926,OTHER ASIAN,7847,9180,11597,6080,1272
0,6,BLACK,AUTO,80845,AMERICAN,6124,7451,10098,6780,1243
0,5,WHITE,AUTO,65017,AMERICAN,5070,6539,8197,6615,1411
0,3,SILVER,AUTO,78359,AMERICAN,9085,10787,12755,7960,1974
0,4,SILVER,AUTO,75493,AMERICAN,6392,8008,9849,7260,1974
0,3,WHITE,AUTO,88477,AMERICAN,5629,6835,9065,5245,983
0,2,GREY,AUTO,80278,AMERICAN,7926,8793,11869,7860,2152
0,2,WHITE,AUTO,75142,AMERICAN,7926,8793,11869,7960,1974
0,3,MAROON,AUTO,89443,AMERICAN,8235,9744,11778,7760,2152
0,3,GREY,AUTO,66963,AMERICAN,7536,8704,11454,8160,1020
0,2,BLUE,AUTO,82062,AMERICAN,7926,8793,11869,7860,2152
0,3,BLUE,AUTO,95059,AMERICAN,7107,8780,11163,6345,1918
0,3,RED,AUTO,88752,AMERICAN,8402,9634,12978,7145,1243
0,4,SILVER,AUTO,90133,AMERICAN,6320,7919,9994,5945,1918
0,3,GREEN,AUTO,93575,AMERICAN,7107,8780,11163,6245,1918
0,3,SILVER,AUTO,87754,AMERICAN,7926,8964,11405,7660,2152
0,4,GREY,AUTO,82950,AMERICAN,8973,11216,13514,7230,1243
0,2,WHITE,AUTO,79119,AMERICAN,7926,8793,11869,7860,1974
0,3,WHITE,AUTO,92080,AMERICAN,7107,8780,11163,6145,1918
0,4,GREY,AUTO,77096,AMERICAN,9764,11738,13635,8660,1389
0,4,GREY,AUTO,67531,AMERICAN,9028,10727,13467,9675,1215
0,8,BEIGE,AUTO,79681,AMERICAN,3242,4127,6103,3760,1689
1,3,BLACK,AUTO,51926,AMERICAN,11409,13410,15399,11620,505
0,2,GREY,AUTO,72835,OTHER ASIAN,8594,9989,12203,8130,569
0,5,BLACK,AUTO,97656,AMERICAN,3920,4999,7133,3895,1053
0,3,SILVER,AUTO,74433,AMERICAN,9757,11170,13312,6815,803
0,3,GREY,AUTO,81542,AMERICAN,12740,14891,16606,8130,983
0,6,WHITE,AUTO,77435,AMERICAN,5926,7190,10087,7630,1155
0,2,GREY,MANUAL,71884,AMERICAN,12289,14106,16799,9245,569
0,3,BROWN,AUTO,73535,AMERICAN,12674,15051,17625,11420,920
0,6,WHITE,AUTO,84255,AMERICAN,4522,5577,8046,5880,1633
1,6,SILVER,AUTO,92456,AMERICAN,9141,10897,13470,11045,1053
0,5,BLUE,AUTO,83937,AMERICAN,6475,7903,10236,7930,1503
0,4,PURPLE,AUTO,66356,AMERICAN,4938,5955,7370,5680,728
0,3,WHITE,AUTO,75694,AMERICAN,12674,15051,17625,11855,920
1,4,WHITE,AUTO,86783,AMERICAN,7086,8814,13688,8730,1633
0,4,GOLD,AUTO,80551,AMERICAN,12479,14813,16325,11920,1243
0,2,OTHER,MANUAL,24005,OTHER ASIAN,6841,7702,10165,5280,642
0,5,BLACK,MANUAL,86289,AMERICAN,5658,6412,8932,6015,1113
0,3,SILVER,AUTO,88516,AMERICAN,8000,9012,11382,7760,2152
0,6,RED,AUTO,92207,AMERICAN,3169,4354,6112,4695,2639
0,4,GOLD,AUTO,60472,AMERICAN,4910,5941,8316,6315,1215
0,4,WHITE,AUTO,51094,AMERICAN,6119,7664,9869,7830,1500
0,5,GREY,AUTO,89560,OTHER ASIAN,6673,8532,10780,7295,1113
0,5,GREY,AUTO,62352,AMERICAN,4761,6136,7970,7015,1703
0,5,RED,AUTO,82420,AMERICAN,3967,5020,7498,4660,1243
0,3,SILVER,AUTO,66901,AMERICAN,8508,10123,12196,8130,1703
0,3,SILVER,AUTO,89134,AMERICAN,5545,6816,9087,5815,983
0,7,WHITE,AUTO,60954,AMERICAN,5590,6829,9783,7015,1320
0,2,GREY,AUTO,70460,AMERICAN,8106,8912,12359,7860,1155
0,3,BLUE,AUTO,83199,AMERICAN,7186,8768,10845,6845,2282
0,3,WHITE,AUTO,93466,AMERICAN,7499,9429,11535,5845,1918
0,3,SILVER,AUTO,75781,AMERICAN,9900,11205,14102,10075,1389
0,2,WHITE,AUTO,79038,AMERICAN,8530,9758,12868,8260,1389
0,3,GOLD,AUTO,88719,AMERICAN,10530,12351,14709,7460,1373
0,4,GREY,AUTO,87013,AMERICAN,8553,9893,12286,7460,1763
0,3,WHITE,AUTO,91637,AMERICAN,5669,6518,9916,5745,1918
0,2,SILVER,AUTO,84649,AMERICAN,7771,8570,11557,7960,2152
0,3,SILVER,AUTO,90266,AMERICAN,7499,9429,11535,5945,1918
0,5,GREEN,AUTO,85090,AMERICAN,5588,7155,9154,6945,1633
0,3,GREEN,AUTO,88478,AMERICAN,7499,9429,11535,6645,1763
0,4,BLACK,AUTO,86467,AMERICAN,9713,11451,13577,9210,1893
0,3,WHITE,AUTO,94148,AMERICAN,6842,7997,10432,6915,1485
0,2,BLACK,AUTO,86393,AMERICAN,10933,12772,15039,7630,853
0,6,GREEN,AUTO,70448,AMERICAN,7598,8949,11301,8195,1155
0,3,GREY,AUTO,80946,AMERICAN,9983,12319,13915,8130,1503
0,4,RED,AUTO,81822,AMERICAN,10593,13178,15303,11010,983
0,3,BLACK,AUTO,73547,AMERICAN,12991,15023,17266,11320,1740
0,3,BLUE,AUTO,63391,AMERICAN,6925,8178,11145,7830,1020
0,5,RED,AUTO,76669,AMERICAN,9594,11439,13803,9425,1155
0,5,BEIGE,AUTO,75985,AMERICAN,4602,6023,8341,5425,1506
1,5,BLACK,AUTO,85825,AMERICAN,8223,10603,11916,8925,1763
0,6,GREY,AUTO,80679,AMERICAN,5601,7097,9467,5915,1763
0,6,MAROON,AUTO,89671,TOP LINE ASIAN,4682,5763,8865,6440,723
0,3,GREY,AUTO,78227,TOP LINE ASIAN,11126,12496,15451,10375,686
0,7,GOLD,AUTO,75305,AMERICAN,4511,5956,8553,5215,1923
0,3,GREY,AUTO,68870,TOP LINE ASIAN,10783,11880,14253,10445,533
0,5,RED,MANUAL,66199,AMERICAN,4175,5340,7903,5715,630
0,5,GREY,AUTO,65226,TOP LINE ASIAN,7302,8217,10620,8030,533
0,3,RED,MANUAL,66042,AMERICAN,6123,7779,9980,4860,1020
0,4,PURPLE,AUTO,65202,AMERICAN,8383,9982,12498,8830,1215
0,2,GREY,AUTO,85339,AMERICAN,7661,8648,12167,7995,1373
0,4,WHITE,AUTO,69093,AMERICAN,8094,9744,12186,7695,1215
0,4,BEIGE,AUTO,85107,AMERICAN,5428,6888,9863,7295,2282
0,7,SILVER,AUTO,68902,AMERICAN,3198,4280,6177,5280,1028
0,3,SILVER,AUTO,68453,AMERICAN,10414,12210,14396,9645,728
0,5,SILVER,AUTO,85589,AMERICAN,4573,5530,8250,5415,1373
0,5,BLUE,AUTO,79612,AMERICAN,5729,7390,9361,6080,1623
1,5,BLACK,AUTO,82574,AMERICAN,7199,8200,11418,7695,1243
0,3,WHITE,AUTO,50906,AMERICAN,8196,9835,11697,8030,671
0,4,BLUE,AUTO,94242,AMERICAN,12534,14893,16968,9810,1053
0,7,MAROON,AUTO,62536,OTHER ASIAN,5306,6876,9042,7295,1125
0,4,WHITE,AUTO,74678,AMERICAN,7872,9754,11914,7695,1623
0,4,BLUE,AUTO,94632,AMERICAN,6165,7742,9636,6715,2351
1,6,GREY,AUTO,62014,AMERICAN,8060,9400,12218,9845,923
1,2,RED,AUTO,56072,AMERICAN,6255,6972,9852,6680,1086
0,4,BLUE,AUTO,85395,AMERICAN,8637,10762,12858,7195,1373
0,3,BLUE,AUTO,63714,AMERICAN,6001,7134,9846,6480,728
0,5,GREY,AUTO,54179,AMERICAN,3151,4639,6770,6315,1003
0,4,WHITE,AUTO,89300,AMERICAN,8003,9801,12111,7695,1243
0,4,BLUE,AUTO,77885,AMERICAN,6088,8218,10805,6215,1506
0,5,SILVER,MANUAL,80345,AMERICAN,4757,6016,8257,6180,1763
0,3,WHITE,AUTO,92835,AMERICAN,14549,17420,20463,10345,1053
0,3,RED,AUTO,73285,OTHER ASIAN,4336,5441,7732,4560,569
0,2,SILVER,AUTO,72803,AMERICAN,8490,9632,12860,8660,1974
0,3,MAROON,AUTO,86828,AMERICAN,7667,8877,11125,8160,2152
0,3,SILVER,AUTO,75605,AMERICAN,7667,8877,11125,7760,1974
0,4,WHITE,AUTO,74867,AMERICAN,4814,6142,8456,5745,920
0,2,SILVER,AUTO,76062,AMERICAN,10178,11390,13884,9975,1389
0,3,GREY,AUTO,74282,AMERICAN,7667,8877,11125,8360,1974
0,2,SILVER,AUTO,64126,AMERICAN,7845,8852,12275,8260,1703
0,3,BEIGE,AUTO,82639,AMERICAN,7667,8877,11125,7860,2152
0,4,BLACK,AUTO,77380,OTHER,7831,8771,12074,6545,1272
0,4,BLUE,AUTO,78622,AMERICAN,6308,7696,9993,7760,1974
0,2,BLACK,AUTO,68110,AMERICAN,8817,10274,12494,7860,1118
0,4,WHITE,AUTO,87070,AMERICAN,11152,14186,15463,10610,983
0,5,SILVER,AUTO,86051,AMERICAN,3346,4558,6446,5060,983
0,4,BLUE,AUTO,73249,OTHER ASIAN,6822,8336,10318,6080,1038
0,3,WHITE,AUTO,84577,AMERICAN,8222,9815,12003,7930,1373
0,2,GREY,AUTO,88985,AMERICAN,8602,10467,12543,7695,2152
0,3,MAROON,AUTO,69147,AMERICAN,6281,7749,10509,5415,1020
0,4,GREY,AUTO,73587,TOP LINE ASIAN,10510,12208,14609,9910,569
0,3,GREY,AUTO,68521,AMERICAN,7950,9383,11271,8395,923
0,4,BLACK,AUTO,91091,AMERICAN,7158,8769,10274,7695,765
0,5,RED,AUTO,61029,AMERICAN,6366,7718,9617,7795,630
0,3,BLACK,AUTO,57769,AMERICAN,7079,8344,10622,8360,920
0,3,GREY,AUTO,85716,AMERICAN,7620,8832,11289,8260,2152
0,2,SILVER,AUTO,73462,AMERICAN,8539,9970,12357,8660,1272
0,2,SILVER,AUTO,88451,AMERICAN,7886,8878,12462,8560,2152
0,3,GREEN,AUTO,79548,AMERICAN,8816,11638,13427,7960,1506
0,2,SILVER,AUTO,84416,AMERICAN,7594,9732,12011,7460,2282
0,5,GOLD,AUTO,86670,AMERICAN,7123,9101,10464,6780,983
1,6,WHITE,AUTO,91746,AMERICAN,4021,5283,7439,4160,1774
0,4,PURPLE,AUTO,52754,AMERICAN,6216,7649,10250,7395,671
0,6,SILVER,AUTO,77581,AMERICAN,4018,4810,7188,5180,1506
0,7,BEIGE,AUTO,69683,AMERICAN,2684,3761,5698,5380,1125
0,6,WHITE,AUTO,77284,TOP LINE ASIAN,6265,7527,10356,8095,569
0,6,BLUE,AUTO,81215,TOP LINE ASIAN,5066,6640,8274,9095,723
0,5,SILVER,MANUAL,93863,AMERICAN,4141,5218,7115,4360,909
0,3,BLACK,AUTO,61842,AMERICAN,4951,6186,8358,5680,825
0,4,GOLD,AUTO,68664,OTHER ASIAN,3620,4687,6869,4395,533
0,4,BLACK,AUTO,78645,AMERICAN,3734,4718,7136,5060,803
0,2,BEIGE,AUTO,68332,AMERICAN,7882,8871,12049,8560,1703
0,2,BLACK,AUTO,80655,AMERICAN,7882,8871,12049,7960,2152
0,1,SILVER,AUTO,83110,AMERICAN,11611,13260,16009,8360,1373
0,5,GREY,AUTO,78459,AMERICAN,6846,8344,10503,7015,1155
0,2,BEIGE,AUTO,87494,AMERICAN,7882,8871,12049,8360,2152
0,3,SILVER,AUTO,84248,AMERICAN,7571,8806,10692,7860,2152
0,3,SILVER,AUTO,89294,AMERICAN,7571,8806,10692,7960,2152
0,2,GREY,AUTO,64367,AMERICAN,12384,14687,16939,10875,533
0,2,BLUE,AUTO,79076,AMERICAN,7882,8871,12049,8360,1974
0,3,SILVER,AUTO,82220,AMERICAN,6754,8328,10600,7560,1763
0,3,MAROON,AUTO,76446,AMERICAN,7571,8806,10692,8060,1974
1,8,MAROON,AUTO,74856,AMERICAN,2508,3397,5403,4760,1806
0,4,WHITE,AUTO,98111,AMERICAN,4234,5432,7607,4595,1341
0,5,BLACK,AUTO,46775,AMERICAN,3282,4296,6196,4795,553
0,7,WHITE,AUTO,68170,AMERICAN,2623,3581,5357,5580,1125
0,4,BLUE,AUTO,69837,AMERICAN,8218,10025,12709,8530,1020
0,5,SILVER,MANUAL,74836,AMERICAN,5610,7306,9056,5515,569
0,4,WHITE,AUTO,89857,AMERICAN,6572,8025,9841,6215,1113
0,4,RED,AUTO,85428,OTHER ASIAN,6342,7781,10172,7495,1113
0,6,GREY,AUTO,94796,OTHER ASIAN,4349,5531,6669,5680,1197
0,5,RED,AUTO,88890,AMERICAN,8970,10740,13198,10610,1113
0,3,SILVER,AUTO,84344,AMERICAN,7575,8746,11092,8395,2152
0,5,SILVER,AUTO,80918,AMERICAN,7200,8851,10660,10010,1503
1,4,GREY,AUTO,63499,AMERICAN,8913,11983,13712,8695,728
1,6,SILVER,AUTO,74267,AMERICAN,4357,5489,8024,5380,1506
0,3,BLACK,AUTO,85611,AMERICAN,13678,16048,17027,9245,1503
0,3,BEIGE,MANUAL,54750,TOP LINE ASIAN,6943,8092,10566,7395,505
1,4,RED,AUTO,66805,AMERICAN,11557,13536,15524,10510,1606
0,5,RED,AUTO,67609,AMERICAN,3268,4253,6298,4360,1020
0,3,SILVER,AUTO,59602,OTHER ASIAN,7346,8454,10621,8195,505
0,3,SILVER,AUTO,93927,AMERICAN,6940,8306,11160,6580,1485
0,5,GREY,AUTO,71454,AMERICAN,7996,9641,12212,9410,803
0,2,BEIGE,AUTO,78215,AMERICAN,7845,8723,12039,8295,1974
0,3,GREEN,AUTO,85282,AMERICAN,6323,7551,10194,7145,1763
0,2,SILVER,AUTO,75200,AMERICAN,7886,8726,11704,8460,1974
0,3,BLUE,AUTO,83326,AMERICAN,6874,8442,10915,6245,1763
0,1,WHITE,AUTO,60681,AMERICAN,8217,8914,8894,9160,1118
0,2,BROWN,AUTO,88874,AMERICAN,7886,8726,11704,8560,2152
1,4,SILVER,AUTO,76390,AMERICAN,6159,7496,9430,7145,1974
0,4,SILVER,AUTO,82987,AMERICAN,6667,8456,11077,7495,594
0,4,SILVER,AUTO,84571,AMERICAN,4236,5463,8070,5215,983
0,3,WHITE,AUTO,94101,AMERICAN,7089,8226,10381,5980,1197
0,3,BLACK,AUTO,74456,AMERICAN,8163,9868,11569,8095,1506
0,3,GREY,AUTO,85854,AMERICAN,11242,14688,16806,10745,1763
0,5,WHITE,AUTO,84500,AMERICAN,3326,4469,5974,4960,723
0,4,WHITE,MANUAL,97857,AMERICAN,4689,6516,7696,3985,1341
0,6,BLACK,AUTO,52055,AMERICAN,3753,4737,6885,4860,671
0,8,SILVER,AUTO,89438,AMERICAN,3713,4882,6431,5680,2452
0,3,SILVER,AUTO,74952,AMERICAN,7456,8716,10705,8260,1974
0,3,BLUE,AUTO,83925,AMERICAN,6305,7484,10451,6745,1763
0,3,SILVER,AUTO,90647,AMERICAN,6917,8644,11335,6945,1918
0,2,SILVER,AUTO,74671,AMERICAN,7868,9116,11788,8060,1155
0,3,GREY,AUTO,66749,AMERICAN,6311,7450,7316,5700,923
0,4,SILVER,AUTO,76785,AMERICAN,9633,11494,10904,7600,1389
0,2,WHITE,AUTO,60217,AMERICAN,7644,8892,8756,7280,1703
0,5,WHITE,AUTO,73741,AMERICAN,6211,7519,7208,8210,1389
0,2,BLACK,AUTO,69188,AMERICAN,8268,9772,9429,7195,825
0,3,WHITE,AUTO,64940,AMERICAN,6892,8438,7943,7410,1703
0,3,BROWN,AUTO,57908,AMERICAN,7546,9088,8650,7595,1500
1,3,WHITE,AUTO,71221,AMERICAN,7546,9088,8650,6165,1974
0,3,WHITE,AUTO,57800,AMERICAN,7500,8740,8600,8880,1086
0,3,WHITE,AUTO,59313,AMERICAN,6858,8107,7907,7165,1500
0,4,GOLD,AUTO,83666,AMERICAN,5571,7127,6517,5265,1373
0,3,WHITE,AUTO,71804,AMERICAN,7500,8740,8600,8780,1389
0,4,RED,AUTO,84983,AMERICAN,5817,7548,6782,5165,1633
0,3,WHITE,AUTO,69886,AMERICAN,5480,6461,6418,5300,1215
0,3,GREY,AUTO,51985,AMERICAN,5480,6461,6418,6000,1086
0,4,RED,AUTO,69439,AMERICAN,5569,6584,6515,5300,1215
0,4,GREEN,AUTO,52227,AMERICAN,5569,6584,6515,5700,1086
0,6,GREEN,AUTO,76746,AMERICAN,2974,3961,3712,4300,1923
0,3,GOLD,AUTO,71396,AMERICAN,6311,7450,7316,6400,1038
0,3,SILVER,AUTO,76365,AMERICAN,5480,6461,6418,4900,1389
0,7,SILVER,AUTO,61221,AMERICAN,4815,5849,5700,7500,2003
1,6,GREEN,AUTO,59134,AMERICAN,2774,3744,3496,4795,1220
0,6,SILVER,AUTO,83193,AMERICAN,3220,4283,3978,4595,2452
0,4,RED,AUTO,61164,AMERICAN,4794,5943,5678,5095,728
1,4,BLACK,AUTO,74023,AMERICAN,4573,5967,5439,4895,1974
1,3,WHITE,AUTO,66205,AMERICAN,6858,8107,7907,7065,1703
0,2,GREY,AUTO,71252,AMERICAN,7644,8892,8756,7095,1974
0,3,WHITE,AUTO,61244,AMERICAN,6858,8107,7907,7165,1703
0,3,SILVER,AUTO,62738,AMERICAN,6858,8107,7907,6495,1703
0,2,SILVER,AUTO,69538,AMERICAN,6284,7104,7287,5765,728
0,4,OTHER,AUTO,83979,TOP LINE ASIAN,10113,12416,11422,10530,1243
0,3,BLUE,AUTO,72404,AMERICAN,6897,8449,7949,6565,1974
0,4,SILVER,AUTO,73796,AMERICAN,7943,9959,9078,5765,2091
0,3,GREEN,AUTO,63595,AMERICAN,7371,8631,8461,5995,1118
0,3,RED,AUTO,70069,AMERICAN,6408,7588,7421,5230,1038
0,2,SILVER,AUTO,57153,AMERICAN,6228,7055,7226,5980,671
1,5,WHITE,AUTO,85298,AMERICAN,3518,4516,4299,4200,1503
0,2,WHITE,AUTO,69000,AMERICAN,6325,7698,7331,6500,923
0,5,RED,AUTO,70792,AMERICAN,7092,8595,8159,7700,1974
0,4,WHITE,AUTO,73107,AMERICAN,9116,11110,10345,9500,1623
0,3,SILVER,AUTO,70705,AMERICAN,6408,7588,7421,6300,1038
0,1,SILVER,AUTO,69476,AMERICAN,9725,11197,11003,7610,1703
0,1,RED,AUTO,69201,AMERICAN,9216,10368,10453,7310,1703
0,3,WHITE,AUTO,64920,AMERICAN,7524,9014,8626,7065,1703
0,5,WHITE,AUTO,77989,AMERICAN,3576,4811,4362,4995,1974
0,4,SILVER,AUTO,83931,AMERICAN,9300,10951,10544,7810,723
0,3,WHITE,AUTO,62627,OTHER ASIAN,4344,5285,5192,5365,533
